Gene_name,stat
Zfp868,-2.371
Gchfr,-2.372
Ythdf3,-2.372
Atpaf2,-2.373
Prune1,-2.373
Adam28,-2.375
Mta2,-2.375
Mrpl30,-2.376
Pum3,-2.377
Zfp658,-2.377
Gm49394,-2.378
Mlkl,-2.379
Phf11b,-2.379
Speg,-2.379
Tex14,-2.379
Zfp51,-2.382
Wnk4,-2.383
H4c4,-2.384
Plxna4,-2.385
Syvn1,-2.385
Cenpq,-2.386
Seh1l,-2.387
Drp2,-2.389
Prpf18,-2.389
Relb,-2.389
Bcl6b,-2.39
Gna15,-2.39
Wdr83,-2.391
Dot1l,-2.393
Gskip,-2.393
Ier5,-2.393
Tex22,-2.393
Cd244a,-2.395
Rpl15,-2.395
Arpc2,-2.396
Asph,-2.398
Olfr1330,-2.398
Oip5,-2.399
Olfr77,-2.399
Smurf1,-2.399
Pgm2l1,-2.4
Spdya,-2.4
Gm32742,-2.401
Ppp2r3d,-2.404
Cdkl5,-2.405
Mob3b,-2.405
Ap4s1,-2.409
Ppp1r12b,-2.409
Tlcd2,-2.409
Chd5,-2.41
Cbx1,-2.411
Cwc22,-2.411
Zfp960,-2.411
Atp5d,-2.412
Hspa12b,-2.412
Ptchd4,-2.413
Peg12,-2.414
Dmtn,-2.415
H2ac6,-2.415
Fam193a,-2.416
Wdr33,-2.416
Nip7,-2.417
Chil1,-2.418
Ndufv1,-2.418
Rpl7a,-2.418
Zc3h12a,-2.418
Ddx19a,-2.419
Kif19b,-2.419
Ppp2r2b,-2.42
Gpr149,-2.421
Rps20,-2.421
Dicer1,-2.423
6720489N17Rik,-2.424
Mphosph9,-2.425
Pacc1,-2.426
Pcmt1,-2.426
Rps3,-2.427
Traf6,-2.427
Zfp236,-2.428
Supt6,-2.429
Wnt7b,-2.429
Zfp954,-2.429
Cdk20,-2.43
Selenoo,-2.43
Zmym5,-2.43
Kmt2d,-2.432
Cxcr4,-2.433
Mark4,-2.434
Thrap3,-2.434
Camsap2,-2.435
Myl3,-2.435
Icam2,-2.436
Larp1,-2.436
Sash1,-2.436
Csn3,-2.437
Rps11,-2.437
Gga3,-2.438
Sv2b,-2.438
Umad1,-2.438
Ctu1,-2.439
Fam98a,-2.439
Dtymk,-2.441
Mrm1,-2.441
Ifitm3,-2.442
Rbm4,-2.445
Septin7,-2.446
Mfap5,-2.447
Smim7,-2.447
Ints4,-2.448
Pabpc4,-2.448
Rpl38,-2.448
Kdm4a,-2.449
Cnbp,-2.45
Lin9,-2.45
Ubr2,-2.45
Adora1,-2.451
Dcbld1,-2.451
Zbtb39,-2.452
Csnk1a1,-2.453
H4c3,-2.455
Pak4,-2.455
Hspa14,-2.456
Ube2s,-2.456
Bex1,-2.457
Ktn1,-2.457
Rps15a,-2.457
Fam178b,-2.458
Fmnl3,-2.458
Dedd,-2.46
Psmd12,-2.46
Puf60,-2.461
Pla2g4c,-2.462
Rap2c,-2.462
Ppm1n,-2.463
Lce1f,-2.465
Pcdhgc4,-2.465
Kcnj2,-2.468
Reps2,-2.468
Fyn,-2.469
Las1l,-2.469
Ehbp1,-2.471
Padi4,-2.471
Ptch2,-2.471
Tcea1,-2.471
Ddx18,-2.472
Zswim8,-2.472
Cd72,-2.473
Dhx33,-2.474
Snrpf,-2.477
Vgll3,-2.477
Slc16a1,-2.478
Ccdc9,-2.479
Dmrt2,-2.481
Kcnip3,-2.481
Rbm10,-2.481
Snx12,-2.481
Gpr62,-2.482
Opn4,-2.483
Pdcd6ip,-2.483
Gtf2h4,-2.484
4930404N11Rik,-2.485
Sspo,-2.485
Fnbp4,-2.486
Mob3c,-2.487
Plaat5,-2.487
S100a2,-2.488
Kbtbd11,-2.489
Rbsn,-2.489
Gm10800,-2.491
Cplx1,-2.492
Exoc3l,-2.492
Hoatz,-2.493
Rsl24d1,-2.493
Sae1,-2.494
Fgfr1op2,-2.495
Rbm22,-2.495
Cactin,-2.496
Fam186a,-2.497
Gnat1,-2.497
Lce1g,-2.497
Rps19,-2.497
Rnf214,-2.498
Trir,-2.499
Ranbp2,-2.502
Trnt1,-2.503
Ctcf,-2.504
Lipt1,-2.504
Ajm1,-2.505
Cdh6,-2.508
Rbbp5,-2.508
Cbfa2t2,-2.509
Ap3d1,-2.51
Rpl35a,-2.51
Rbm44,-2.512
Atp13a1,-2.513
Itga9,-2.513
Dennd4c,-2.514
Dmd,-2.515
Wdr83os,-2.515
Ppara,-2.516
S100a6,-2.516
Chchd4,-2.517
Dyrk1b,-2.519
Arih1,-2.52
Sdhb,-2.52
Olfr9,-2.522
Asb6,-2.523
Ins2,-2.523
Rab27a,-2.525
Rgs20,-2.526
Cpne9,-2.53
Cables2,-2.532
Mrpl11,-2.533
Tnfsf13b,-2.533
Kcnj16,-2.536
Lancl3,-2.536
Ewsr1,-2.538
Cyb5r3,-2.54
Vav3,-2.54
Hsf2,-2.541
Trim11,-2.541
Ccdc174,-2.543
Ptger2,-2.543
Smg9,-2.543
Dhps,-2.545
Cep295,-2.547
Fam53b,-2.548
Magoh,-2.548
Gsk3a,-2.549
Eif3a,-2.55
Kmt2b,-2.552
Cldnd1,-2.553
Gins1,-2.553
Mcph1,-2.553
Nup160,-2.553
Coa8,-2.554
Rhebl1,-2.554
Rps13,-2.554
Fbxo16,-2.555
Pip5kl1,-2.555
Slc35a4,-2.555
Cox5a,-2.558
Spint2,-2.558
Cystm1,-2.561
9930012K11Rik,-2.562
Knop1,-2.564
Fgfr3,-2.565
Map3k7cl,-2.565
Zfp35,-2.565
Med17,-2.567
Lpar4,-2.569
Nol6,-2.569
Calml3,-2.572
Eed,-2.572
Fmn2,-2.572
Mboat7,-2.573
Ager,-2.575
Bcl2l1,-2.575
Zc3h10,-2.576
Atp5md,-2.577
Sqle,-2.577
Tpcn2,-2.578
Rpl34,-2.581
Utp18,-2.581
Gfy,-2.585
Try5,-2.585
Atp10b,-2.586
Uqcrb,-2.588
Hps6,-2.589
Rbbp6,-2.591
Tinagl1,-2.591
Lgals3,-2.593
Timm22,-2.595
Tysnd1,-2.595
Gm20605,-2.597
Lmf2,-2.597
Txlnb,-2.598
Gas1,-2.599
Tbx2,-2.6
Crhr2,-2.601
Ppp1ca,-2.601
Ptpn7,-2.601
Poldip3,-2.605
Tmem68,-2.605
Frrs1,-2.607
Rtl10,-2.607
Bambi,-2.609
Plk5,-2.609
Pak1ip1,-2.61
Pkhd1l1,-2.61
Tinf2,-2.612
Brat1,-2.613
Rnf125,-2.614
Limk1,-2.615
Rad54b,-2.615
Etv3,-2.617
Amhr2,-2.618
Itsn2,-2.619
Tbk1,-2.619
Des,-2.62
Cwc27,-2.621
Car13,-2.622
Chdh,-2.622
Mtpap,-2.623
Lrrc39,-2.624
Pls1,-2.627
Scn3a,-2.628
Zfp629,-2.632
Cog4,-2.634
Faap100,-2.635
Ube2t,-2.635
mt-Co1,-2.636
Pno1,-2.636
Nos1ap,-2.637
Psmd3,-2.637
Hspa8,-2.638
Gtf3c1,-2.639
Pcdh17,-2.64
Rgr,-2.64
Tac2,-2.64
Crlf3,-2.641
Psmd13,-2.642
Taf5l,-2.644
Sp8,-2.648
Rai2,-2.65
Ndufaf5,-2.651
Sh3d21,-2.651
Adam32,-2.654
Btf3,-2.654
Eda2r,-2.654
Gadd45gip1,-2.655
Prkar2b,-2.655
Zc3h3,-2.655
D630003M21Rik,-2.658
Pcnt,-2.658
Sox4,-2.658
Btf3l4,-2.659
Ino80,-2.659
Mmp28,-2.659
Mypn,-2.659
Zfp984,-2.659
Jmjd1c,-2.66
Pfkm,-2.66
Rpl36a,-2.66
Mycbp,-2.661
Rbm42,-2.661
Rps18-ps6,-2.661
Srrt,-2.662
Zbtb45,-2.662
Alyref2,-2.664
Mkln1,-2.664
Pcdhgc3,-2.664
Pgs1,-2.664
Sfswap,-2.664
Ap1s2,-2.665
Brwd3,-2.665
Blm,-2.666
Gcn1,-2.666
Ryr2,-2.668
Cdh1,-2.67
Gpn1,-2.67
Esrrg,-2.673
Herc1,-2.674
Atg4d,-2.675
Gm8251,-2.675
Nfam1,-2.675
Ubox5,-2.675
Nmnat1,-2.676
Slc36a1,-2.676
Uba6,-2.677
Hic2,-2.678
Rpl23,-2.678
Timp3,-2.678
Commd2,-2.679
Prr14,-2.679
Mpc1,-2.68
Plekho2,-2.68
Mpp7,-2.682
Cdan1,-2.684
Ipo11,-2.684
Trak1,-2.684
H2bc15,-2.685
Mmp10,-2.686
Slc25a37,-2.686
Il1rap,-2.687
Ppp1r18,-2.688
Rpl27a,-2.689
Atp13a5,-2.69
Cdr2l,-2.691
Myocd,-2.693
Nploc4,-2.693
Oasl1,-2.693
Zcchc10,-2.693
Plin3,-2.695
Creb1,-2.696
Fastkd2,-2.696
U2surp,-2.696
Galnt18,-2.697
Prrc2c,-2.697
Zscan21,-2.698
Wdr55,-2.699
Eral1,-2.7
Rnf222,-2.7
Znrf1,-2.7
Ndufb5,-2.702
Sema6d,-2.703
Nsa2,-2.704
Ncbp1,-2.706
Rpl35,-2.706
Zscan18,-2.706
Pde4dip,-2.707
Mrpl35,-2.708
Phf5a,-2.709
Srsf4,-2.709
Rbm18,-2.711
Eri2,-2.712
Ptprb,-2.712
Zfp202,-2.712
Zfp68,-2.718
Senp1,-2.719
Cct6a,-2.72
Dmrta2,-2.72
Dnajc5,-2.721
Zpr1,-2.721
Slc19a2,-2.722
Ccdc74a,-2.723
Plch1,-2.723
Prr32,-2.726
Stag3,-2.726
Timm9,-2.727
Smagp,-2.73
Fbn2,-2.732
Tigit,-2.732
Scamp2,-2.734
Lyn,-2.736
Smad4,-2.737
Rps6kc1,-2.738
Nol4l,-2.739
Rubcn,-2.742
Chd1,-2.743
Sprtn,-2.746
Zfp467,-2.747
Znfx1,-2.747
Efs,-2.748
Pcgf3,-2.749
Atp11c,-2.751
Ppp1r15a,-2.752
Wdr7,-2.752
Dpagt1,-2.753
Afg3l2,-2.754
Atp5g3,-2.754
Nelfa,-2.754
Ncl,-2.757
1700102P08Rik,-2.76
Gbx1,-2.76
Wdr37,-2.76
Peli1,-2.761
Gon7,-2.764
Ncln,-2.765
Ramp3,-2.765
Anp32b,-2.766
Dnase2a,-2.769
Tfap2c,-2.77
Zfp942,-2.77
Lrrc1,-2.771
Hpf1,-2.772
Psmc6,-2.773
Sox18,-2.776
Pacs2,-2.778
Uba52,-2.778
Rars,-2.779
Lratd1,-2.78
Rps28,-2.781
Ube2d1,-2.782
Ripk3,-2.783
Rpl24,-2.783
Xpo5,-2.783
Zc3hc1,-2.783
Tbrg1,-2.786
Zfp189,-2.787
Ssh2,-2.789
Phldb3,-2.79
Sord,-2.79
Ccdc130,-2.791
Hdc,-2.791
Vps18,-2.791
Camk2d,-2.792
Rrp7a,-2.794
AI661453,-2.796
Gfra4,-2.796
Rnf139,-2.796
Pten,-2.798
Utp14b,-2.798
Omp,-2.799
Sde2,-2.799
Alkbh4,-2.8
Atg5,-2.801
Ilf2,-2.801
Kash5,-2.801
Prr7,-2.801
Rusc1,-2.801
Optc,-2.802
Rnmt,-2.802
Prpf40a,-2.804
Hnrnpa2b1,-2.806
Tox4,-2.806
Ak6,-2.807
Rpl18a,-2.807
Ptges3,-2.81
Bzw2,-2.811
Champ1,-2.813
Tab3,-2.813
Cse1l,-2.815
Grin3b,-2.815
Ccl17,-2.816
Rpl9,-2.816
Arid4b,-2.818
Cyren,-2.818
Cpt1a,-2.82
Ywhag,-2.82
Dcaf8,-2.821
Utrn,-2.821
Snn,-2.822
Fgd6,-2.825
Rtn4ip1,-2.826
Traf4,-2.827
Cnot9,-2.828
Ano10,-2.829
Apbb1ip,-2.829
Gm8773,-2.829
Zfp869,-2.829
Xrcc3,-2.83
L3mbtl1,-2.831
Usp43,-2.831
Psmb10,-2.832
Sptbn1,-2.834
Yme1l1,-2.834
Hsd17b10,-2.835
Ndufs2,-2.835
Adrm1,-2.837
Lsmem1,-2.837
Mrtfa,-2.837
Polr3a,-2.839
Rps27l,-2.839
Ess2,-2.841
G6pdx,-2.842
Barx2,-2.843
Smndc1,-2.843
Uqcrfs1,-2.847
Smu1,-2.85
Plekhm2,-2.852
Mthfd2l,-2.853
Rps4x,-2.853
Cinp,-2.854
Spopl,-2.854
Alkbh8,-2.856
Gon4l,-2.856
Mob1b,-2.856
Zfp930,-2.856
Gpbp1,-2.858
Pla2g7,-2.859
Ache,-2.86
Dimt1,-2.86
Map3k6,-2.861
Rnf24,-2.861
Tmem202,-2.861
Usp14,-2.861
Cp,-2.862
Ube2o,-2.862
Phldb2,-2.863
Zik1,-2.863
Setx,-2.864
Srprb,-2.865
Nr1d1,-2.866
Cdk7,-2.867
Amdhd2,-2.869
Smtnl1,-2.87
Tmem116,-2.87
Ciao1,-2.873
Mrps6,-2.873
Tspan11,-2.873
Med19,-2.875
Schip1,-2.875
C2cd2,-2.877
E2f3,-2.877
Rb1,-2.878
Lima1,-2.88
Far2,-2.884
Mtmr10,-2.884
Gdf5,-2.885
Psmg2,-2.885
Paxbp1,-2.886
Rpl5,-2.886
Cnst,-2.887
Isca1,-2.887
Mast3,-2.889
Eif4b,-2.892
Vps35,-2.893
Ddb1,-2.895
Ephx2,-2.896
Rdh10,-2.896
Sema3a,-2.896
Cc2d1a,-2.897
Rnf227,-2.897
Rpl13,-2.897
Clcnkb,-2.899
Maea,-2.899
Exoc5,-2.9
Zfp106,-2.9
Zfp691,-2.903
Dcp1a,-2.907
Slc51a,-2.907
Mapk1ip1l,-2.908
Slc30a9,-2.91
Rack1,-2.911
Rnf40,-2.911
Actr3,-2.913
Lrrn2,-2.913
S100a4,-2.914
Myh2,-2.915
Dclk3,-2.916
Hnrnpll,-2.919
Edrf1,-2.922
Fetub,-2.922
Ap2b1,-2.923
Asic2,-2.924
Cnot6l,-2.928
Lmo4,-2.928
Nup98,-2.929
Rps18,-2.929
Nlgn3,-2.93
Prrc2a,-2.932
Ctnnd2,-2.933
Pigw,-2.934
Sub1,-2.934
Ciz1,-2.935
Cnep1r1,-2.935
Urb1,-2.935
Gpc1,-2.937
Bbln,-2.938
Iqcn,-2.94
Ralgapa1,-2.94
Snrpe,-2.94
2410002F23Rik,-2.942
Rfc3,-2.942
Itga8,-2.943
Zfp516,-2.943
Fkbp4,-2.944
Adgra3,-2.945
Atp6v0b,-2.946
Stat3,-2.946
Zfp7,-2.946
Ipmk,-2.947
Arl5b,-2.948
Zdhhc21,-2.948
Stip1,-2.949
Rbm12,-2.951
Srpk3,-2.951
Abcc8,-2.952
Eppk1,-2.952
Styk1,-2.954
Mknk2,-2.955
Rchy1,-2.955
Rps8,-2.955
Fdps,-2.956
Pdcd11,-2.956
Tesmin,-2.956
Hectd4,-2.957
Eif4e3,-2.959
Orc5,-2.96
Psme4,-2.96
Rhno1,-2.96
Ywhae,-2.961
Crkl,-2.963
Timm23,-2.963
Rps7,-2.964
Chordc1,-2.966
Cytip,-2.966
Ccdc43,-2.967
S100a3,-2.967
Tnpo1,-2.967
Zfp280d,-2.967
Tnnc1,-2.968
Wdr70,-2.969
Cyc1,-2.971
Med22,-2.971
Tnfaip6,-2.971
Wdr3,-2.974
Cdc5l,-2.975
Xpnpep3,-2.977
D930048N14Rik,-2.978
Mrps5,-2.979
Patl1,-2.979
Plscr1,-2.98
Spink4,-2.98
Dnajc7,-2.983
Camk2n1,-2.984
Luc7l3,-2.987
Bora,-2.989
Trim72,-2.991
Wfikkn1,-2.994
Fitm1,-2.995
Top3a,-2.995
Arhgap26,-2.995
Ssna1,-2.996
Nif3l1,-2.997
Exoc7,-2.998
Crtam,-2.999
Rnf185,-3.005
Alg8,-3.006
Arvcf,-3.006
Syne1,-3.01
Dapk3,-3.011
Tmed5,-3.011
Hspb3,-3.016
Brd2,-3.017
Rpl19,-3.018
Rpl27,-3.018
Tab1,-3.018
Vamp5,-3.018
Zfp777,-3.018
Pias2,-3.021
Rab3b,-3.021
Rnf150,-3.021
Qtrt2,-3.022
Rpl37,-3.022
Dhx8,-3.023
Lmod3,-3.024
Gapvd1,-3.025
Hmgn1,-3.025
Rps24,-3.025
Zmynd19,-3.025
Ddx24,-3.028
Slc44a3,-3.028
Iws1,-3.029
Nek10,-3.029
Cftr,-3.03
Ppm1g,-3.03
Ptk7,-3.03
Gfer,-3.033
Ccar2,-3.034
Disc1,-3.034
Ppp1r8,-3.039
Mef2d,-3.04
Sypl,-3.041
Gemin2,-3.045
Ampd2,-3.047
Ky,-3.047
Ldb3,-3.048
Tnpo3,-3.051
Akap13,-3.052
Eva1a,-3.058
Vmn1r43,-3.059
Atp5mpl,-3.06
Ergic2,-3.06
Gipc3,-3.061
Prickle1,-3.062
Gmeb2,-3.063
Sf3b4,-3.067
Cln8,-3.068
Gpc4,-3.068
Gprc5c,-3.069
Med14,-3.069
E130309D02Rik,-3.072
Matn4,-3.075
Rad9a,-3.075
Arel1,-3.077
Abcg2,-3.078
Tagap,-3.078
Smg7,-3.081
Angpt1,-3.082
Usp7,-3.082
Capza2,-3.085
Mttp,-3.085
Ly6d,-3.086
Ankle1,-3.087
Cct7,-3.087
Impdh1,-3.087
Eef1b2,-3.091
Tfdp1,-3.095
Uqcc1,-3.095
Rad51,-3.096
Serpina3n,-3.097
Slc9a4,-3.101
Tnks1bp1,-3.102
Bag2,-3.105
Dcaf13,-3.108
Lmod1,-3.109
Repin1,-3.112
Zfp408,-3.112
Taf8,-3.113
Prag1,-3.115
Plxnb1,-3.116
Taf5,-3.117
Pds5a,-3.118
Rps5,-3.118
Rnf157,-3.119
Rplp0,-3.119
Wars,-3.119
Eif2b5,-3.121
Ccnt1,-3.122
Ncor2,-3.122
Polr2c,-3.123
Cep350,-3.126
Tmem11,-3.128
Psg18,-3.132
Zfp668,-3.134
Bap1,-3.135
Fbxo38,-3.135
Mtor,-3.135
Ints8,-3.14
Otud5,-3.141
Ss18l2,-3.141
4930595D18Rik,-3.142
Spty2d1,-3.142
Agmat,-3.143
Get3,-3.143
Hsph1,-3.143
Mtap,-3.143
Itih4,-3.147
Fhip1b,-3.148
Recql5,-3.148
Son,-3.148
Ly6g2,-3.149
Tapt1,-3.149
Lrtm2,-3.151
Tgs1,-3.151
Gpr157,-3.152
Atp5a1,-3.154
Pold1,-3.155
Sec23ip,-3.157
Tmem268,-3.157
Ipo5,-3.158
Lrrc75b,-3.158
Cenpb,-3.159
Map3k7,-3.159
Pou2af1,-3.159
Cdc34,-3.16
Gtpbp1,-3.162
Klhl31,-3.162
Snip1,-3.166
Msantd2,-3.171
Tslp,-3.171
Ostc,-3.172
Rfc4,-3.173
Rybp,-3.173
Eloa,-3.174
Igf2bp1,-3.175
Rplp1,-3.175
Sec16a,-3.176
Cul2,-3.178
Rab35,-3.178
Rngtt,-3.178
Orc1,-3.179
Timm10,-3.181
Itga11,-3.182
Klhl22,-3.183
Samm50,-3.185
Tecpr2,-3.185
Katnb1,-3.186
Pgam5,-3.188
Rps16,-3.188
Orai1,-3.189
Tnfsf10,-3.189
Il34,-3.19
Fasn,-3.192
Sympk,-3.192
Ccng1,-3.193
Oasl2,-3.194
Pop7,-3.194
Zfyve26,-3.194
Dgke,-3.195
Idh1,-3.195
Rpl12,-3.197
Spred1,-3.197
Pole2,-3.199
Rpl6,-3.199
Zfp719,-3.199
Rps23,-3.201
Ostm1,-3.204
Otud3,-3.206
Lig4,-3.209
Rpap1,-3.209
Sec61a2,-3.209
Ubl4a,-3.209
Il11,-3.211
Colec12,-3.212
Cdkn3,-3.215
Cacybp,-3.216
Dctpp1,-3.216
Ppp6r3,-3.217
Phf6,-3.218
Pcbd1,-3.219
Rps10,-3.219
F2rl3,-3.22
Rxra,-3.22
Cic,-3.221
Cct5,-3.222
Dennd1b,-3.222
Mcm2,-3.222
Naca,-3.222
Rrp1,-3.223
Slit1,-3.223
Ankrd11,-3.224
Espnl,-3.224
Npm3,-3.224
Nwd1,-3.232
Ddx19b,-3.233
Necap1,-3.238
Tecta,-3.238
Il13ra1,-3.239
Kcnk2,-3.239
Eif2a,-3.24
Frmd5,-3.24
Ucma,-3.24
Ch25h,-3.241
Uck2,-3.241
Naa35,-3.243
Sox6,-3.243
Pck2,-3.244
Fam163b,-3.249
Trmt10a,-3.249
Cxcl16,-3.25
Gm10033,-3.251
Denn2b,-3.252
Mob4,-3.254
Ecel1,-3.255
Pygo2,-3.255
Eftud2,-3.256
Mbd1,-3.256
Efna5,-3.257
Tut1,-3.257
Tube1,-3.258
Mark2,-3.262
Tatdn1,-3.262
Tnfrsf10b,-3.263
Csrnp2,-3.267
Atrip,-3.271
Tspan8,-3.271
Ttc39b,-3.272
Syt8,-3.274
Cntnap4,-3.276
Emd,-3.276
Serpind1,-3.276
Mynn,-3.279
Jph1,-3.28
Rps2,-3.28
Wbp11,-3.28
Macroh2a1,-3.282
Tgfb3,-3.283
Usp31,-3.284
Elavl1,-3.285
Med18,-3.285
Ppp1r12a,-3.285
Olr1,-3.286
Ptges2,-3.286
Rplp2,-3.287
Cd68,-3.29
Cdc42bpg,-3.295
Aprt,-3.296
Gls,-3.296
Tent2,-3.296
Tspan13,-3.296
Atp5pb,-3.298
Rpl8,-3.298
Tmem161b,-3.3
Cdkn2c,-3.301
Tti1,-3.301
Prpf38b,-3.305
Cfl1,-3.307
Cpeb4,-3.307
Tedc1,-3.307
Klf9,-3.309
Zfp507,-3.309
Cd300a,-3.31
Otud7a,-3.313
Klk12,-3.314
Blk,-3.315
Foxn1,-3.318
Sf1,-3.318
Sowahc,-3.319
Pdlim5,-3.32
Crybb3,-3.322
Tmem132a,-3.322
Ifrd2,-3.324
Gm15446,-3.325
Adssl1,-3.328
Nudt21,-3.328
Mapk8ip3,-3.33
Snrnp40,-3.331
Smarca5,-3.333
Xrcc2,-3.333
Apln,-3.34
Secisbp2,-3.34
Ccdc166,-3.341
Trim27,-3.342
Plac8,-3.347
Mri1,-3.348
Rpl18,-3.348
Scimp,-3.348
Elmo2,-3.35
Aqr,-3.351
N4bp1,-3.352
Rad54l2,-3.352
Ptpmt1,-3.353
Rps6ka4,-3.354
Khdc4,-3.356
Mtfr1,-3.359
Gpr89,-3.36
Tmem97,-3.36
Zgrf1,-3.36
Btg3,-3.361
Ppm1d,-3.363
Ptpn21,-3.365
Chd4,-3.366
Klhdc4,-3.366
Ppp1r3a,-3.366
Actr5,-3.371
Ube2d3,-3.371
Lclat1,-3.373
Faap20,-3.374
Cdipt,-3.375
Traf3,-3.375
Ccl11,-3.376
Golt1b,-3.377
Trappc5,-3.378
Dpp9,-3.379
Krt9,-3.379
St6galnac2,-3.379
Chmp6,-3.381
Hcfc2,-3.381
Tmem200a,-3.382
Ms4a8a,-3.383
Ubn1,-3.383
Mogs,-3.384
Tmem52,-3.385
Vps9d1,-3.385
Cdc42se2,-3.386
Gemin6,-3.386
Tchh,-3.386
Tsc22d2,-3.387
Rpl37a,-3.388
Arhgef17,-3.389
Trmt6,-3.389
Tasor2,-3.39
Jakmip1,-3.391
Mcm6,-3.395
Eif4a3,-3.396
Trim63,-3.396
Xab2,-3.397
Zfp553,-3.397
Nrxn2,-3.399
Brd1,-3.401
Nup153,-3.404
Art5,-3.405
Zfp592,-3.405
Rexo4,-3.406
Trpm5,-3.408
Cep72,-3.41
Gnas,-3.41
Srebf2,-3.41
Xpot,-3.41
Dexi,-3.411
Defb36,-3.414
Bet1l,-3.419
Cnr1,-3.419
Eif4a1,-3.419
Rasal1,-3.421
Jpt2,-3.424
Ikzf5,-3.425
Cmss1,-3.426
Itga4,-3.427
Gmnn,-3.433
Ube2cbp,-3.433
Kif1b,-3.435
Pdgfrb,-3.436
Smg1,-3.437
Timm8a1,-3.437
Cd151,-3.438
Dpf3,-3.439
Ikzf4,-3.439
Palb2,-3.44
mt-Cytb,-3.444
Pcf11,-3.444
Nr2f2,-3.447
Timm29,-3.449
Txndc9,-3.452
Tmem38b,-3.453
Ung,-3.453
Rab3d,-3.454
Rflnb,-3.454
Osbpl11,-3.455
Fam180a,-3.457
Ddi2,-3.458
Fbxl6,-3.458
Clvs1,-3.462
H2az1,-3.465
Rpl4,-3.467
Apex1,-3.468
Dld,-3.468
Aoc2,-3.469
Col12a1,-3.471
Smad1,-3.471
Lypla2,-3.473
Kctd11,-3.474
Hirip3,-3.475
Cad,-3.476
Pdap1,-3.476
Zfp292,-3.478
Ciita,-3.48
Cadm1,-3.481
Rps27a,-3.481
H4c8,-3.484
Pdlim1,-3.484
Rif1,-3.484
Trpv6,-3.488
Myh1,-3.489
Zfp322a,-3.49
Fan1,-3.492
Prrc2b,-3.494
Trim8,-3.494
H2-T23,-3.495
Lrig1,-3.495
Rpl7,-3.495
Cracd,-3.496
Nrip3,-3.498
Spon1,-3.5
Polr1e,-3.501
Pisd,-3.505
Adgrg2,-3.506
Utp4,-3.507
Limd1,-3.508
Fgf13,-3.51
Dock4,-3.511
Cpeb2,-3.512
Casp8ap2,-3.514
Caml,-3.516
Mrpl9,-3.518
Phlda3,-3.518
Pdpk1,-3.519
Tagln2,-3.519
Ednra,-3.52
Cdkn2aip,-3.522
Shroom2,-3.522
Tmem252,-3.522
Cgas,-3.523
Mchr1,-3.527
Phb,-3.527
Rab11fip5,-3.529
Sprr1a,-3.529
Arf6,-3.53
Kdm4c,-3.531
Ado,-3.532
Ddx39b,-3.534
Olfr769,-3.535
Stoml1,-3.535
Trim67,-3.538
Rbm27,-3.539
Myl2,-3.54
Myo1b,-3.541
Ripor1,-3.541
Cd200r2,-3.543
Traf2,-3.543
Otos,-3.545
Dido1,-3.549
Socs7,-3.549
Hmcn2,-3.55
Rbm26,-3.55
Pdgfb,-3.551
Fat1,-3.552
Cd80,-3.554
Zfp101,-3.557
Fam207a,-3.56
Arpc4,-3.562
4933428G20Rik,-3.563
Pcsk9,-3.563
Cep131,-3.564
Pdhx,-3.565
Ubc,-3.565
Fam83h,-3.568
Polr1h,-3.572
Epc1,-3.573
3110009E18Rik,-3.574
Nol4,-3.576
Wipf3,-3.577
Ppil1,-3.578
Nkd2,-3.58
Mrpl47,-3.581
Fam118b,-3.584
Wfikkn2,-3.584
Adam9,-3.585
Comtd1,-3.587
Prdm15,-3.588
Ttc4,-3.588
Wnt6,-3.588
Mdn1,-3.589
Fat2,-3.59
Cth,-3.591
Ubr4,-3.592
Mc4r,-3.594
Apob,-3.595
Tmprss5,-3.597
Ccng2,-3.598
Doc2b,-3.598
Rtp3,-3.599
Nfyb,-3.601
Tmem120a,-3.603
Fbxo32,-3.605
Polr2m,-3.606
Tspan14,-3.606
Ipo8,-3.608
Crls1,-3.609
Cherp,-3.611
Sardh,-3.611
Cers4,-3.612
Nol10,-3.613
Dcaf8l,-3.614
Wdr46,-3.614
Idi1,-3.615
Nln,-3.616
Teddm2,-3.618
Upp1,-3.62
Yars2,-3.623
Banf1,-3.624
Nme2,-3.628
Ppargc1a,-3.628
Rhof,-3.629
Dlst,-3.63
Gpt,-3.631
Alkbh7,-3.632
Shank2,-3.632
Dhrs7b,-3.633
Riox1,-3.634
Als2,-3.64
Rpp21,-3.64
Tsga10,-3.641
Hmgn5,-3.647
Med10,-3.647
B3galt5,-3.649
Pum2,-3.649
Basp1,-3.651
Rpl13a,-3.651
Degs1,-3.652
Lysmd3,-3.652
Sesn2,-3.652
Eif4e,-3.655
Ngdn,-3.655
Adgrl3,-3.658
Pelp1,-3.658
Srm,-3.661
Esyt1,-3.662
Ctnna3,-3.664
Fbxo28,-3.67
Prex1,-3.67
Vipr1,-3.67
Bcor,-3.676
Begain,-3.677
Wdr76,-3.68
Spen,-3.685
Trappc8,-3.687
Krtap16-1,-3.688
Ttll4,-3.688
Il17re,-3.689
Negr1,-3.69
Zdhhc13,-3.691
Gzmm,-3.692
Pheta1,-3.692
Slc1a6,-3.693
Tyro3,-3.693
Lrrn3,-3.695
Chrnd,-3.697
Sp4,-3.697
