Gene_name,stat
Tph1,-2.045
Mettl4,-2.046
Cetn3,-2.047
Rab2b,-2.048
Itln1,-2.049
Qsox2,-2.049
Tbc1d15,-2.049
2610008E11Rik,-2.05
Asxl3,-2.051
Lamb1,-2.053
Fchsd2,-2.054
Tut1,-2.054
Lgals9,-2.056
Nadsyn1,-2.056
Wdr45,-2.056
Magi3,-2.057
Cdkn2aipnl,-2.058
Dtx3l,-2.058
Gpr135,-2.058
Gpatch3,-2.059
Pom121,-2.059
Sart1,-2.059
Ccdc61,-2.061
Slc25a44,-2.061
Ate1,-2.062
Pms2,-2.062
Gabarap,-2.063
Stk16,-2.063
A030005L19Rik,-2.064
Antxr2,-2.064
Utp23,-2.065
Ipcef1,-2.066
Vwde,-2.066
Serpina6,-2.068
Fmc1,-2.069
Gskip,-2.069
Ecrg4,-2.07
Rtp3,-2.07
Duox1,-2.071
Uba6,-2.071
Ugt1a6b,-2.071
Ddx52,-2.072
Irf5,-2.072
Fus,-2.073
Zfp46,-2.073
Disp2,-2.075
Arhgef25,-2.076
Egflam,-2.076
Olfr457,-2.076
Rfx8,-2.076
Zdhhc6,-2.077
Olr1,-2.078
Ptpn14,-2.078
Akr1b7,-2.081
Syt17,-2.081
Tulp3,-2.083
Prr18,-2.084
Tmem185b,-2.084
Tmem134,-2.085
Ctbp2,-2.086
Dact2,-2.086
Zfp668,-2.088
Eif2a,-2.089
Sec61g,-2.09
Ust,-2.091
Zrsr1,-2.091
Crk,-2.092
Pla2g2e,-2.092
Ncaph2,-2.093
Slc18a1,-2.094
Zfp456,-2.094
Ahi1,-2.095
Septin4,-2.096
Tcp1,-2.096
Ddx5,-2.097
Vps9d1,-2.098
Ahsg,-2.099
Pcdhb2,-2.099
Tmem88b,-2.099
Tincr,-2.1
Asic2,-2.101
Grn,-2.101
Tmem40,-2.103
Triobp,-2.103
Gzme,-2.104
Gtf3c5,-2.106
Lrrc1,-2.106
Pcdhga8,-2.106
Nfe2,-2.109
Ctc1,-2.112
Rnf168,-2.112
Slc38a10,-2.113
Iqgap2,-2.114
Tnrc6c,-2.114
Il6,-2.115
Dennd1b,-2.116
Gm29427,-2.116
Zmym4,-2.117
Myl2,-2.119
Gp5,-2.121
Rsph9,-2.121
Mtrf1,-2.122
Lypd6b,-2.123
Tubgcp6,-2.123
Acsl4,-2.127
Dad1,-2.127
Gm14326,-2.127
Gm45902,-2.128
Htra3,-2.129
Zdbf2,-2.131
Slc26a7,-2.132
Celf5,-2.134
Surf2,-2.134
Gsap,-2.136
Srp72,-2.137
Ccnj,-2.138
Cenpt,-2.138
Kdm6a,-2.138
Tm9sf1,-2.14
Adh5,-2.142
Mrpl38,-2.142
H2-T24,-2.143
Ntmt1,-2.143
Rfx5,-2.144
Ltv1,-2.145
Pias4,-2.146
Aspn,-2.148
Camkk2,-2.148
Ints2,-2.148
Hvcn1,-2.15
Lrp2,-2.15
Parva,-2.15
Prdm5,-2.15
Nup43,-2.151
Snapc1,-2.151
Ccdc186,-2.153
Isca1,-2.153
Niban2,-2.153
Imp3,-2.155
Parp2,-2.155
Pcdhb10,-2.155
Usp7,-2.155
Ahcy,-2.156
Ophn1,-2.156
Zfp280c,-2.156
Csad,-2.157
Col26a1,-2.159
Caml,-2.16
Hlcs,-2.16
Mrpl19,-2.16
Efna5,-2.161
Mettl24,-2.161
Plekha5,-2.161
Epas1,-2.162
Sdcbp,-2.163
Tax1bp1,-2.163
Heatr4,-2.164
Supv3l1,-2.164
Cenpp,-2.165
Map3k3,-2.165
Polr3f,-2.165
Trnt1,-2.166
Enpp6,-2.167
Iglon5,-2.167
Poglut2,-2.167
Ncoa2,-2.169
Arid1a,-2.17
Itga3,-2.17
Bhlhe41,-2.172
Ewsr1,-2.172
Boll,-2.174
Naip6,-2.174
Adamts12,-2.175
Aim2,-2.175
Trim25,-2.175
Prps1,-2.176
Uba52,-2.176
Ccl17,-2.177
Usp21,-2.178
Zfp426,-2.178
Pappa,-2.179
Clec11a,-2.181
Tagap,-2.181
Usp48,-2.181
Irx5,-2.183
Exosc4,-2.184
Nynrin,-2.184
Thap4,-2.184
Ocrl,-2.185
Tradd,-2.185
Tmem50a,-2.186
Ctnnd2,-2.187
Ovca2,-2.187
Cntn3,-2.188
Irf2bp1,-2.191
Samd5,-2.193
Lnx2,-2.194
Pmf1,-2.194
Eif3b,-2.195
Llph,-2.195
Qpctl,-2.195
Mbd4,-2.196
Plekhj1,-2.196
Nfkb2,-2.197
Mapk1ip1l,-2.198
Sfxn1,-2.198
Lsm7,-2.202
Med13l,-2.202
Slc24a5,-2.202
Pax6,-2.203
Car2,-2.204
Gatd1,-2.204
Slc25a1,-2.204
Srebf2,-2.204
Muc13,-2.205
Zcchc2,-2.205
Gata6,-2.206
Hsd17b12,-2.206
Lysmd2,-2.206
Camk2g,-2.207
Phc1,-2.207
Naa25,-2.209
Pcdh17,-2.21
Paxip1,-2.211
Zfp865,-2.211
Adamtsl1,-2.212
Armc10,-2.212
Ipo11,-2.212
Tbccd1,-2.212
Magea8,-2.213
Necab1,-2.214
Rhbdl3,-2.215
Syf2,-2.215
Cep78,-2.216
Champ1,-2.216
Aplp2,-2.217
Cdkn2c,-2.218
Cd44,-2.219
Gpank1,-2.219
Pdia6,-2.219
Gnb2,-2.221
Taf3,-2.221
Zc3h18,-2.222
Ccser2,-2.223
Il1rl2,-2.224
Slc28a1,-2.224
Map3k5,-2.225
Tpsab1,-2.225
E430018J23Rik,-2.231
Tsen2,-2.231
Gpr35,-2.232
Gpd2,-2.233
Pamr1,-2.233
Pbrm1,-2.234
Ccdc166,-2.235
Arid2,-2.237
Nsd3,-2.237
Pwp1,-2.237
Car12,-2.24
Rab39b,-2.241
Cdc42bpg,-2.242
Clp1,-2.242
Polr2m,-2.242
Wdr12,-2.242
Haus4,-2.244
Chmp1b,-2.245
Zfp300,-2.245
Polr3k,-2.246
Ubtd2,-2.246
Ncoa4,-2.247
Pag1,-2.249
Rgl2,-2.249
Sys1,-2.251
Suv39h2,-2.252
Lgi4,-2.253
Tmem30c,-2.253
Zan,-2.253
Entpd7,-2.254
Zfp568,-2.254
Adcy8,-2.255
S100a4,-2.255
Cct5,-2.256
Igf2bp2,-2.259
Nr6a1,-2.26
Scn3b,-2.26
Ubfd1,-2.26
Zfp287,-2.26
Rad51b,-2.262
Zfp639,-2.265
Acat2,-2.266
Top3a,-2.266
Oacyl,-2.267
Lgr5,-2.269
Hmces,-2.27
Trpv1,-2.27
Ly6d,-2.272
Klf5,-2.273
Utp11,-2.273
S100a14,-2.274
Dcp2,-2.275
Rcc1l,-2.275
Siah1b,-2.275
Cdk20,-2.276
Nxt2,-2.276
Lpcat1,-2.277
Cfap69,-2.278
Rassf6,-2.279
Pkhd1,-2.28
Rnaseh1,-2.28
Ttc8,-2.28
Cbr2,-2.282
Pik3c2a,-2.282
Zbtb17,-2.283
Zfp148,-2.283
Brd3os,-2.285
Slc38a4,-2.286
Arhgdia,-2.287
Irf2bpl,-2.289
Brca2,-2.29
Ercc8,-2.29
Lrrfip1,-2.29
Wdr73,-2.29
Kcne4,-2.291
Tuba1b,-2.291
Zfp318,-2.291
Rgr,-2.293
Zscan22,-2.293
1700123O20Rik,-2.295
Cdkn3,-2.295
Siva1,-2.295
Ciapin1,-2.296
Rpp25,-2.297
Tubgcp3,-2.297
Prr14l,-2.298
Mocs1,-2.299
Zfp869,-2.299
Pus1,-2.3
Golm1,-2.301
Irf9,-2.301
Slc25a43,-2.301
Rnase1,-2.303
Ralgds,-2.304
Enpep,-2.305
Zfp84,-2.305
Git2,-2.307
Men1,-2.307
Btd,-2.308
Itsn1,-2.308
Soga3,-2.308
U2surp,-2.308
Cfap91,-2.309
Pot1b,-2.309
Brwd3,-2.311
Tigar,-2.312
Ush1g,-2.313
Lamp2,-2.314
Rc3h1,-2.314
Plekha6,-2.319
Lrrc49,-2.32
Ncoa5,-2.32
Zkscan3,-2.322
2010109A12Rik,-2.323
Cacna2d2,-2.324
Gja3,-2.326
Mest,-2.326
Nrip1,-2.326
Zfp105,-2.327
Exo5,-2.329
Gls,-2.329
Sf3b5,-2.329
Swt1,-2.33
Zfp638,-2.331
Fabp5,-2.332
Kcnk5,-2.332
Zscan12,-2.332
Bax,-2.333
Ces2c,-2.333
Ergic1,-2.333
Isy1,-2.333
Il23r,-2.334
Cfap43,-2.336
Cndp2,-2.337
Fcgr4,-2.339
Dock11,-2.341
Haus3,-2.341
Igsf9,-2.342
Fbxo46,-2.343
Lin52,-2.343
Mdga2,-2.343
Nemp1,-2.343
Ccnd3,-2.344
Mrnip,-2.345
Wdr70,-2.345
Cxadr,-2.346
Lrrtm4,-2.347
Tmem44,-2.347
1700102P08Rik,-2.348
Nlgn3,-2.348
Taf7l,-2.348
Rnf19a,-2.349
Btc,-2.35
Srek1ip1,-2.35
Alg13,-2.351
Ift88,-2.351
Tnfaip8l1,-2.352
Zfp867,-2.352
Gpr18,-2.353
Mfsd14a,-2.354
Smchd1,-2.358
Slc35c1,-2.359
Eif3m,-2.36
Fam102b,-2.36
Zfp438,-2.36
Pgls,-2.361
Smad5,-2.361
Sulf1,-2.361
Cdc42ep2,-2.362
Ciita,-2.363
Rtp4,-2.363
Igip,-2.364
Pcdhga2,-2.364
Aox1,-2.366
9130019O22Rik,-2.367
Ice1,-2.367
Kif21b,-2.369
Nudc,-2.369
Hmg20a,-2.372
Selenbp1,-2.372
Stoml2,-2.373
Gprin1,-2.374
Saa3,-2.374
Smarca4,-2.374
Crhr2,-2.377
Pcbp3,-2.378
Dusp18,-2.379
Coro2a,-2.381
Tmem258,-2.381
Nus1,-2.382
Phb,-2.382
Vopp1,-2.382
Zc3h12c,-2.382
Misp3,-2.383
Seh1l,-2.383
Fbxo40,-2.384
Dync2i2,-2.385
Npepl1,-2.385
Tdrkh,-2.385
Metap2,-2.386
BC024063,-2.387
Npm3,-2.389
Glra3,-2.39
Clca3b,-2.392
Zfp423,-2.392
Ap1m1,-2.393
Eif5a,-2.394
Bcl9,-2.397
Ripply3,-2.397
Rtkn2,-2.397
Dmd,-2.398
Zfp945,-2.398
Ankrd26,-2.399
Gbp2,-2.399
Slc10a4,-2.399
Zfp827,-2.399
Nek4,-2.4
Ing3,-2.401
Serpina3f,-2.403
Cdk13,-2.404
Slc30a3,-2.404
Svbp,-2.404
Dclk3,-2.406
Vps29,-2.406
Chpf2,-2.408
Phf5a,-2.408
Ttll11,-2.408
Wdr83os,-2.409
Mapk8ip1,-2.41
Adra1d,-2.411
Kti12,-2.413
Naa12,-2.413
Myh7b,-2.416
Prr14,-2.417
Rpusd4,-2.417
Mmgt1,-2.418
Myo1c,-2.418
Ccn6,-2.419
Rsu1,-2.419
Ptges2,-2.421
Smcr8,-2.422
Tmem151b,-2.423
Mmp10,-2.427
Atn1,-2.431
Fubp1,-2.432
Cd2bp2,-2.433
Foxj2,-2.433
Tasor2,-2.433
Klf11,-2.434
Pibf1,-2.435
Snrpa,-2.435
Mphosph9,-2.437
Zfhx3,-2.437
Olfml2b,-2.438
Zw10,-2.439
Frmd6,-2.44
BC005624,-2.443
Col19a1,-2.443
Oard1,-2.444
Grm1,-2.445
Npy1r,-2.446
Ube3c,-2.447
Matn2,-2.448
Smarcad1,-2.448
Ugt1a6a,-2.451
Nle1,-2.453
Duoxa1,-2.454
Frs2,-2.454
Ccne1,-2.455
Rps27rt,-2.456
Glcci1,-2.459
Nfkbib,-2.459
Slc4a4,-2.459
Tram1l1,-2.462
Gabpa,-2.463
Cd200r2,-2.466
Vmn2r96,-2.467
Arid4b,-2.468
Cracr2b,-2.469
Cyp2j9,-2.469
Sdc4,-2.469
Celf2,-2.473
Gm8251,-2.473
AU021092,-2.475
Olfm1,-2.475
Trio,-2.475
Prpf3,-2.477
Trmt10c,-2.477
Fgf13,-2.48
Zfp267,-2.48
Pdss1,-2.481
Tmco4,-2.482
Gins1,-2.483
Rbm43,-2.484
Capza1,-2.485
Ablim3,-2.488
Afap1,-2.488
Ndufaf4,-2.489
Cct4,-2.49
9930021J03Rik,-2.491
B230219D22Rik,-2.492
2210010C04Rik,-2.493
Cnn1,-2.493
Fcer1g,-2.497
Mapkapk3,-2.497
Prpf4,-2.501
Fbxo43,-2.503
2610021A01Rik,-2.504
Lrrc8a,-2.505
Pcdhb11,-2.505
Ubr7,-2.505
Carmil1,-2.506
Emsy,-2.506
Gtpbp10,-2.506
Ccr1,-2.508
Slc10a1,-2.508
Snrpb,-2.508
Gm10130,-2.509
Snrpf,-2.509
Bet1l,-2.51
Tia1,-2.51
Zfp119a,-2.514
Lama3,-2.516
Emp3,-2.518
Fbxo16,-2.518
Meis1,-2.518
Zfp953,-2.519
Utp14b,-2.526
Hddc2,-2.527
Kxd1,-2.527
Ddah1,-2.528
Parpbp,-2.532
Fuom,-2.533
Hdac7,-2.534
Sacs,-2.534
Prss35,-2.536
Sting1,-2.537
BC051019,-2.538
1110004F10Rik,-2.539
Zmynd11,-2.54
Lmf1,-2.541
Arhgef16,-2.542
Dlx2,-2.542
Tas1r2,-2.542
Zbtb33,-2.542
Ncbp3,-2.543
Znhit6,-2.544
Gpbar1,-2.547
D030056L22Rik,-2.55
Cnbp,-2.552
Zfp467,-2.554
H2bc6,-2.556
Rims2,-2.556
A430005L14Rik,-2.558
Gm49394,-2.558
Smyd3,-2.558
Cr1l,-2.56
Ppp1r9a,-2.56
Blk,-2.562
Fv1,-2.562
Ccdc74a,-2.563
Cnrip1,-2.563
Mypop,-2.565
Wnt4,-2.565
Usp36,-2.566
Cflar,-2.567
Col22a1,-2.569
Lats1,-2.569
Lcorl,-2.569
Zmynd19,-2.569
Akap13,-2.57
Rnf227,-2.572
Wnt11,-2.574
Cenpo,-2.575
Hnrnpul2,-2.575
Mapk6,-2.575
Add1,-2.576
Stard13,-2.576
Med26,-2.578
Fgfr1,-2.579
Med12l,-2.581
Scfd1,-2.581
Ryr2,-2.582
Yipf5,-2.582
Zfp777,-2.584
Ptgis,-2.587
Ankfy1,-2.59
Meaf6,-2.59
Rcbtb1,-2.592
Phlpp1,-2.593
Map3k12,-2.594
Commd10,-2.597
Tomm70a,-2.597
Stk17b,-2.598
Bcor,-2.599
Smarcc1,-2.599
Ces2b,-2.6
Miip,-2.602
Gjb3,-2.605
Lta4h,-2.605
Tnpo2,-2.605
Mtfr1l,-2.607
Prex2,-2.609
Tlr2,-2.61
Ces1g,-2.612
Prkcg,-2.612
Zhx2,-2.613
Ikzf5,-2.614
Prps2,-2.614
Slc39a7,-2.615
Bub3,-2.619
Ins2,-2.625
Pcnp,-2.625
Taok2,-2.626
Gtpbp3,-2.627
Pwp2,-2.627
Ptprb,-2.63
Terf1,-2.63
Ctr9,-2.631
Nat14,-2.631
Mras,-2.632
Hira,-2.634
Kdm6b,-2.634
Med4,-2.634
Nhsl2,-2.635
Zfp553,-2.635
Apob,-2.637
Zbtb39,-2.637
Eif4e3,-2.639
Clic4,-2.644
Ccne2,-2.645
Dus4l,-2.645
Hdgf,-2.646
Rab38,-2.647
Rpap3,-2.649
Tnfaip3,-2.65
Orc2,-2.653
Gm8773,-2.654
Mpzl1,-2.655
Trim65,-2.655
Fgf21,-2.657
Prr5l,-2.657
Rab13,-2.658
Il12rb2,-2.659
Lmbr1l,-2.66
Pym1,-2.661
Vkorc1,-2.661
Ky,-2.662
Pcdhga5,-2.662
Kat2a,-2.664
Wrap73,-2.664
Ankrd13a,-2.665
Irak1bp1,-2.667
Slc1a2,-2.668
Cspg4b,-2.67
Epha4,-2.671
Plxna1,-2.672
Tpd52l1,-2.672
St6gal1,-2.673
Deptor,-2.674
Rnf34,-2.675
Selenok,-2.675
Ccdc83,-2.677
Lpcat3,-2.677
Arhgap32,-2.68
Dmtf1,-2.684
Kif3b,-2.686
Zfp160,-2.686
Cct2,-2.687
Ptrh1,-2.687
Xrn1,-2.689
Meis3,-2.693
Frmd5,-2.695
Polr1b,-2.696
Rpgrip1,-2.696
Xkr5,-2.696
Cblb,-2.699
Elof1,-2.699
Ttc23,-2.699
C130026I21Rik,-2.7
Clns1a,-2.7
Wdr90,-2.7
Nup35,-2.701
Zfp326,-2.701
Zfp874a,-2.702
Plac8,-2.703
Mgat5,-2.705
Vps54,-2.705
Nipal1,-2.706
Snn,-2.706
Utp3,-2.706
Zfp958,-2.706
Rbbp7,-2.707
Cln8,-2.709
Lrpprc,-2.709
Ednra,-2.71
Eif4g2,-2.71
Fmn2,-2.712
Itga8,-2.712
Rpl23a,-2.712
Hnrnpk,-2.713
Kmt5c,-2.714
Gsdme,-2.722
Irgm1,-2.722
Selenon,-2.723
Abra,-2.724
Csnk1a1,-2.726
Prkacb,-2.726
Eif2b2,-2.727
Ercc6,-2.727
Poc5,-2.727
Cadm4,-2.729
Camk1g,-2.729
1700020L24Rik,-2.731
Aplf,-2.731
Tsnaxip1,-2.731
Il1rl1,-2.732
Klf15,-2.732
Ptn,-2.732
Cchcr1,-2.733
Edc3,-2.733
Glrx3,-2.734
Ppp4c,-2.734
Gon4l,-2.735
Lpar3,-2.735
Mrps6,-2.736
Plagl1,-2.737
Adgrv1,-2.738
Rreb1,-2.739
Yju2,-2.739
Purg,-2.741
Anapc15,-2.742
Adam5,-2.743
Egr1,-2.743
Uxs1,-2.743
Rpl27,-2.745
Slc8a1,-2.747
Naa16,-2.749
Shank2,-2.75
Lgalsl,-2.754
Optc,-2.754
Ccni,-2.755
Cpne7,-2.756
Fam172a,-2.757
Lhx2,-2.758
Zfp942,-2.758
Pcid2,-2.759
Slc35b4,-2.759
Soat1,-2.76
Rpp14,-2.761
Trim59,-2.762
Nbn,-2.763
Tlnrd1,-2.763
Gdpd2,-2.764
Ankrd50,-2.766
Smim1,-2.766
Adamts10,-2.767
Sprr1a,-2.768
Dhps,-2.769
Fubp3,-2.769
Mtf2,-2.77
Nol8,-2.77
Clip2,-2.773
Gtf3a,-2.774
Ilk,-2.774
Sstr2,-2.775
Stk32a,-2.775
Prox2,-2.776
Irf2,-2.778
Igf2bp1,-2.779
Smpd3,-2.78
Taf8,-2.78
Chrne,-2.781
Ppp2r5e,-2.79
Gzmd,-2.792
Haus5,-2.793
Pcdhb9,-2.793
Vill,-2.793
Rpl36,-2.795
Rpl36a-ps1,-2.795
H2-Q10,-2.796
Il6st,-2.797
Nup155,-2.798
Eva1a,-2.8
Ddx6,-2.806
Pcdhb5,-2.806
Rad1,-2.806
Amot,-2.811
Iqcd,-2.812
Mrpl50,-2.812
Dcp1a,-2.813
H2-M3,-2.813
Prr3,-2.813
Ccdc174,-2.814
Arhgef10l,-2.815
Dpf2,-2.816
Rpia,-2.816
Fbxo48,-2.817
Hivep2,-2.817
Prmt7,-2.817
Use1,-2.817
Casp4,-2.819
Nars,-2.821
Klf3,-2.822
Cldn15,-2.825
Prmt5,-2.826
Cir1,-2.827
Miga2,-2.827
Nmd3,-2.827
Rspo2,-2.828
Zfp658,-2.828
1110059E24Rik,-2.829
Igfbp5,-2.829
Padi4,-2.83
Tnfrsf13c,-2.83
Igbp1,-2.832
Nol10,-2.832
Rad50,-2.832
Nsmce4a,-2.835
Nxt1,-2.84
Rrp36,-2.84
Tra2a,-2.84
Cabp2,-2.843
Kctd11,-2.843
Mcmdc2,-2.843
Mdp1,-2.844
Swsap1,-2.844
Ankmy2,-2.845
Naa35,-2.847
Acvr1,-2.848
Ddx19a,-2.848
Slc1a5,-2.848
Stxbp5,-2.85
Phf2,-2.852
Cep152,-2.854
Mtmr12,-2.854
Supt20,-2.854
Fut10,-2.855
Garre1,-2.855
Mosmo,-2.855
Cdk5r1,-2.856
Katnal1,-2.862
Rps10,-2.866
Actn4,-2.867
Atg14,-2.868
Spink4,-2.87
Ptprf,-2.871
Sphk2,-2.871
Capn10,-2.872
Lman1,-2.872
Wdr13,-2.872
Zfp383,-2.875
Lrrc45,-2.878
Sema3e,-2.878
Prmt6,-2.886
Smg1,-2.887
Pgap1,-2.888
Pcolce,-2.89
Gab3,-2.891
Git1,-2.892
Xiap,-2.895
B3galnt1,-2.899
Dync1i1,-2.899
Hoatz,-2.899
Ythdf1,-2.899
Slc39a14,-2.901
Mdn1,-2.902
Rdh10,-2.902
Pdcd11,-2.903
Sf3a2,-2.903
Bbs2,-2.905
Trmt6,-2.905
Asphd2,-2.906
Bbx,-2.906
Phf3,-2.906
Arhgef26,-2.907
Pkia,-2.907
Il1rap,-2.908
Nfil3,-2.909
Tyk2,-2.909
Anapc11,-2.911
Rnf181,-2.911
Oip5,-2.913
Ap1s2,-2.914
Ipo7,-2.918
Galm,-2.919
Otx1,-2.919
Tgfb1,-2.919
Crybb3,-2.922
Arhgef39,-2.923
9930104L06Rik,-2.924
Eef2,-2.924
Ttl,-2.927
Rasa4,-2.928
Nfatc4,-2.93
Fnbp4,-2.931
Rbm14,-2.932
Zic1,-2.936
Copa,-2.937
Odad1,-2.937
E2f1,-2.938
Coa7,-2.939
Fancc,-2.94
Pnp,-2.94
Tmem231,-2.94
Usp37,-2.94
Npr3,-2.942
Mynn,-2.943
Fam117a,-2.947
Patz1,-2.947
E2f5,-2.948
Naa20,-2.948
Lgals12,-2.949
Naga,-2.95
Vgll3,-2.956
Drosha,-2.959
Mtfr2,-2.959
Rad54b,-2.959
Rbmx2,-2.96
Adgb,-2.963
Cpsf6,-2.964
Jdp2,-2.964
Psph,-2.965
Gtf2h3,-2.966
Prelid1,-2.966
Ccdc60,-2.967
Snai1,-2.968
Pcdhb7,-2.969
H1f3,-2.97
Mettl17,-2.97
Nipsnap3b,-2.97
Emd,-2.972
Tnni3,-2.975
Eef1e1,-2.977
Zfp619,-2.977
Parp8,-2.978
Pde3a,-2.98
Sfrp4,-2.981
Ehbp1,-2.983
Slc14a1,-2.985
Kazald1,-2.986
Pnma8b,-2.986
Dicer1,-2.987
Uhrf1bp1l,-2.987
Nrarp,-2.99
Tmed7,-2.991
Prmt3,-2.992
Slc10a6,-2.992
Trim33,-2.992
Lpin2,-2.995
Ttc21b,-2.996
Sf3b2,-2.998
Tut4,-2.998
Cep83,-3.001
Crybg2,-3.001
Nfkbie,-3.001
Glis3,-3.002
Kcnj16,-3.004
Smim36,-3.006
Tkt,-3.006
Creb3l2,-3.008
Serpinb2,-3.008
Sass6,-3.009
Acap2,-3.01
Dctn4,-3.011
Trim29,-3.012
Phf13,-3.013
Acsl5,-3.014
Zfp280d,-3.015
Bcdin3d,-3.017
Fam117b,-3.018
Rbmx,-3.018
Hsd17b11,-3.02
Dnal4,-3.022
Pkdcc,-3.023
Upp2,-3.023
Shpk,-3.024
Tfam,-3.029
Mmp17,-3.031
Ppp1r18,-3.031
Tcerg1,-3.031
Cep192,-3.032
Mtrex,-3.032
Zfp317,-3.033
Id3,-3.034
Kdsr,-3.034
Hmgn5,-3.037
Slc1a6,-3.037
Mcc,-3.04
Nid2,-3.04
Ntrk3,-3.041
Pycrl,-3.042
Ddx50,-3.043
Slx4,-3.043
Rab3b,-3.048
Tbx2,-3.049
Fn1,-3.05
Gpkow,-3.05
Rrp9,-3.051
Gatad2a,-3.053
Ppih,-3.053
Lrrc8d,-3.055
Mbtd1,-3.055
Rfc4,-3.056
Ift74,-3.058
Wnt10b,-3.058
Trim24,-3.059
Zfp61,-3.06
Evl,-3.061
Pianp,-3.061
Raet1e,-3.062
D6Wsu163e,-3.064
Mthfd2l,-3.065
Plscr3,-3.065
Zfp617,-3.066
Arhgap19,-3.067
Atp7a,-3.067
Rapgef3,-3.069
Serpine2,-3.069
Spcs3,-3.069
Lrrc14,-3.071
Zfp101,-3.074
Zc3h13,-3.075
Pttg1ip,-3.076
Rpl38,-3.076
Mob3b,-3.079
Ptprs,-3.079
Fbxl3,-3.081
Thumpd3,-3.082
Mtmr2,-3.083
Rab7b,-3.083
Als2cl,-3.084
Rpl35,-3.084
Zkscan1,-3.085
Elfn1,-3.086
Zcchc8,-3.087
Eif3e,-3.088
Esf1,-3.088
Notch2,-3.088
Cdk17,-3.09
Pan3,-3.09
Trpv6,-3.092
Lsm4,-3.093
Zfp358,-3.097
Pabpc1l,-3.099
Rgma,-3.101
Zfp277,-3.101
Zfp746,-3.101
Dhx57,-3.103
Cmtm4,-3.107
Gnaq,-3.108
Wls,-3.109
Ap1s1,-3.11
Dgcr8,-3.11
Nnt,-3.111
Bola2,-3.113
Nfyb,-3.113
Heatr1,-3.114
Xpnpep2,-3.115
Sh3bp5l,-3.116
Mphosph6,-3.117
Krt9,-3.118
Mesd,-3.118
Cpsf2,-3.119
Mrps35,-3.119
Homer1,-3.121
Rpa2,-3.122
Wdr1,-3.122
Exosc1,-3.125
Zc2hc1c,-3.125
Ccdc73,-3.127
Rps21,-3.127
Ddx56,-3.128
Rnf138,-3.128
Cdin1,-3.129
Rars2,-3.13
Nelfa,-3.131
Syde2,-3.132
Tmem200a,-3.132
Arfgef1,-3.136
Dkk3,-3.136
Cd163,-3.143
Cpne8,-3.143
Garem2,-3.144
Kcnmb4,-3.144
Mvb12a,-3.145
Dmrta2,-3.146
Ttc9c,-3.146
Ube2e3,-3.147
Rab22a,-3.15
Zfp239,-3.15
Cacna1g,-3.151
Tnn,-3.152
Samd14,-3.153
Ermap,-3.154
Smarcd1,-3.155
Snrpd2,-3.156
Usp12,-3.156
Dcaf13,-3.157
Plcl2,-3.159
Homer3,-3.161
Nkapd1,-3.161
Pes1,-3.162
Prokr1,-3.162
Filip1l,-3.163
Apobec3,-3.164
Ftsj1,-3.165
Kat14,-3.166
Armc9,-3.167
Fastkd1,-3.167
Znrf2,-3.167
Cd93,-3.169
Kctd1,-3.169
Katnb1,-3.171
Clmn,-3.172
Zfp626,-3.172
Zfx,-3.173
Epc1,-3.174
Prkcd,-3.174
Snx12,-3.175
Astl,-3.176
Ice2,-3.176
Lacc1,-3.176
Cenpu,-3.177
Smarca2,-3.181
Gtf2a1,-3.182
Cdh18,-3.184
Mcts1,-3.184
Zfp410,-3.184
Gm11808,-3.185
Tdg,-3.185
Rybp,-3.186
Zfp729b,-3.187
Cd63,-3.189
Tdp1,-3.189
Eri2,-3.19
Fam216a,-3.19
Arhgap35,-3.191
Donson,-3.192
Phlpp2,-3.194
Riok2,-3.194
Sp2,-3.194
Lrrc75b,-3.195
Stag2,-3.195
Taf5,-3.195
Casp6,-3.196
Scara3,-3.196
Acrbp,-3.198
Gm4924,-3.2
Nppb,-3.2
Fndc4,-3.201
Cbl,-3.202
Rgs14,-3.204
Efnb2,-3.206
Twf1,-3.207
Atpif1,-3.208
Mrpl24,-3.208
Plod2,-3.211
Mapk14,-3.213
M6pr,-3.215
Xrcc1,-3.217
Mxd1,-3.219
Tcap,-3.219
Tmem47,-3.22
Rbm17,-3.221
Sumf2,-3.221
Cpsf4,-3.222
Spry4,-3.222
Trappc4,-3.222
Llgl1,-3.223
Jph2,-3.224
Zfp623,-3.224
1700037H04Rik,-3.228
Plxnb1,-3.229
Aqp2,-3.23
Zfp935,-3.231
Rusf1,-3.232
Zfp213,-3.233
Lrp4,-3.236
Pgd,-3.236
C1qtnf12,-3.238
Ino80e,-3.238
Sik2,-3.241
Naa60,-3.244
Rpl26,-3.244
Prrg1,-3.246
Sgpl1,-3.248
Pign,-3.249
Mbd2,-3.254
Ecm2,-3.259
Nckap5,-3.259
Nr2f1,-3.259
Ppm1g,-3.26
Sirt3,-3.262
Ada,-3.263
Piezo1,-3.263
Rsbn1l,-3.263
Smyd5,-3.263
Tctn2,-3.263
Tmx1,-3.266
Topors,-3.268
Cenpj,-3.269
Mgll,-3.27
Tnfaip6,-3.271
Lin54,-3.272
Etv1,-3.273
Mnd1,-3.273
Rhebl1,-3.273
Cox7a2l,-3.275
Prtg,-3.276
Ccdc82,-3.277
Mb21d2,-3.277
Tsc22d1,-3.278
Nol11,-3.281
Hmgcr,-3.282
Nr3c1,-3.283
